,id,text,clean_tweet,created_at,source,retweets,replies,likes,quote_count
12,1592938664942006274,Why is Kate worried about Logan going on a. Date when she doesn’t even know if she can be with him in the real world because of his place in life? #BachelorInParadise,Why is Kate worried about Logan going on a Date when she doesn t even know if she can be with him in the real world because of his place in life BachelorInParadise,2022-11-16 17:52:27+00:00,Twitter for iPhone,0,0,1,0
13,1592938232718950401,Genevieve needs to pack and leave cause her and Aaron it’s just unhealthy #BachelorInParadise itch and pain isn’t the same 😂😂😂,Genevieve needs to pack and leave cause her and Aaron it s just unhealthy BachelorInParadise itch and pain isn t the same,2022-11-16 17:50:44+00:00,Twitter for iPhone,0,0,0,0
14,1592938170530037761,"I. Don’t. Care. About Ency or Jessenia or Andrew or all this desperate camera time. Andrew, go get Teddi and let’s be done #BachelorInParadise",I Don t Care About Ency or Jessenia or Andrew or all this desperate camera time Andrew go get Teddi and let s be done BachelorInParadise,2022-11-16 17:50:29+00:00,Twitter for iPhone,0,0,0,0
15,1592938131929849856,@BachParadise AA-Ron is a major douche looks like a praying mantis thinks he is smarts he ain’t that’s facts. I don’t see one girl seeing this praying mantis.lil bitch ass  #BachelorInParadise https://t.co/XoTewQs595,AA Ron is a major douche looks like a praying mantis thinks he is smarts he ain t that s facts I don t see one girl seeing this praying mantis lil bitch ass BachelorInParadise,2022-11-16 17:50:20+00:00,Twitter for iPhone,0,0,1,0
16,1592937974232383488,Is there even one podcaster who says Mara’s name correctly? 🫠 #BachelorInParadise,Is there even one podcaster who says Mara s name correctly BachelorInParadise,2022-11-16 17:49:43+00:00,Twitter for iPhone,0,0,0,0
17,1592937813624119296,andrew is the worst if he wasn’t over teddi and couldn’t move on he should’ve left way earlier??? how is that not leading on a bunch of women lmao #BachelorInParadise,andrew is the worst if he wasn t over teddi and couldn t move on he should ve left way earlier how is that not leading on a bunch of women lmao BachelorInParadise,2022-11-16 17:49:04+00:00,Twitter for iPhone,0,0,0,0
18,1592937753209339904,Genevieve girly you cannot pack your bags and run away every time you get in a fight 🤦🏽‍♀️ #BachelorInParadise,Genevieve girly you cannot pack your bags and run away every time you get in a fight BachelorInParadise,2022-11-16 17:48:50+00:00,Twitter for iPhone,0,0,1,0
19,1592937444747653125,Genevieve is a true psychopath #RunAaron @BachParadise #bachelorinparadiseabc #BachelorInParadise,Genevieve is a true psychopath RunAaron bachelorinparadiseabc BachelorInParadise,2022-11-16 17:47:36+00:00,Twitter Web App,0,0,0,0
20,1592937045378625536,Aaron and Genevieve annoy the shit outta me #BachelorInParadise,Aaron and Genevieve annoy the shit outta me BachelorInParadise,2022-11-16 17:46:01+00:00,Twitter for iPhone,0,0,2,0
21,1592936898674462721,At least I’m off. Going to watch #BachelorInParadise now 🙃,At least I m off Going to watch BachelorInParadise now,2022-11-16 17:45:26+00:00,Twitter for iPhone,0,0,0,0
22,1592936815056809986,I have never been more embarrassed for someone then I was watching Ency beg Andrew to stay 🫠 my hands were covering my eyes the whole time  #BachelorInParadise,I have never been more embarrassed for someone then I was watching Ency beg Andrew to stay my hands were covering my eyes the whole time BachelorInParadise,2022-11-16 17:45:06+00:00,Twitter for iPhone,0,0,12,0
23,1592936776091701248,Ency I cannot. 🤣🤣🤣🤡 #BachelorInParadise,Ency I cannot BachelorInParadise,2022-11-16 17:44:57+00:00,Twitter for iPhone,0,0,2,0
24,1592936734697799681,Issues with Google cloud? We can help! https://t.co/4WvaG3AjHf #hostwebpage #coronalockdown #BachelorInParadise,Issues with Google cloud We can help hostwebpage coronalockdown BachelorInParadise,2022-11-16 17:44:47+00:00,Zenith Media Canada,0,0,0,0
25,1592936664569348096,Y’all need to touch some grass. The vibes we have created in this studio are way too insular. #BachelorInParadise,Y all need to touch some grass The vibes we have created in this studio are way too insular BachelorInParadise,2022-11-16 17:44:30+00:00,Twitter for iPhone,0,0,1,0
26,1592936451981070336,I hope Aaron is reallllll quiet right now #BachelorInParadise #bachelorinparadiseabc https://t.co/9BxKwiUgEs,I hope Aaron is reallllll quiet right now BachelorInParadise bachelorinparadiseabc,2022-11-16 17:43:40+00:00,Twitter Web App,0,0,2,0
27,1592936337128452096,"Michael A: Straddle hugs Thomas the moment he sees him.

Moments later Thomas and Becca address everyone: ""Well, hello everyone...""

Same Michael: *bashfully* ""Hey, what's up?"" 

#BachelorInParadise",Michael A Straddle hugs Thomas the moment he sees him Moments later Thomas and Becca address everyone Well hello everyone Same Michael bashfully Hey what s up BachelorInParadise,2022-11-16 17:43:12+00:00,Twitter Web App,0,0,3,0
28,1592936158966652928,I would NEVER beg a man to date me. Which is why I’m still a single pringle😅😅😅😅😅 #bachelorinparadise,I would NEVER beg a man to date me Which is why I m still a single pringle bachelorinparadise,2022-11-16 17:42:30+00:00,Echofon,0,0,0,0
29,1592936134421942272,You would have thought Ency and Andrew had been together for years from the way she was acting lol #BachelorInParadise,You would have thought Ency and Andrew had been together for years from the way she was acting lol BachelorInParadise,2022-11-16 17:42:24+00:00,Twitter for iPhone,0,0,2,0
30,1592935903143825408,Seeing Ency begging Andrew to stay is so embarrassing omg 😭😭 I'm literally cringing. #bachelorinparadise https://t.co/LX3QIH2c3c,Seeing Ency begging Andrew to stay is so embarrassing omg I m literally cringing bachelorinparadise,2022-11-16 17:41:29+00:00,Twitter for Android,0,0,2,0
31,1592935834700767232,Not one of these couples will stay together and who acts like that anyway 🙄🙄🙄#BachelorinParadise,Not one of these couples will stay together and who acts like that anyway BachelorinParadise,2022-11-16 17:41:12+00:00,Twitter for iPhone,0,0,1,0
32,1592935607428591616,This is so embarrassing lmaoooo #BachelorInParadise https://t.co/pfv1UA1yxZ,This is so embarrassing lmaoooo BachelorInParadise,2022-11-16 17:40:18+00:00,Twitter for iPhone,0,1,6,1
33,1592935180914003970,"DID ANDREW JUST SAY TEDDI ?????

#BachelorInParadise #BIP https://t.co/w94NzGrc28",DID ANDREW JUST SAY TEDDI BachelorInParadise BIP,2022-11-16 17:38:37+00:00,Twitter for iPhone,0,0,31,0
34,1592935047019257858,Why is it okay for Kate to go on all dates but Logan is being crucified for “entertaining” the idea #BachelorInParadise,Why is it okay for Kate to go on all dates but Logan is being crucified for entertaining the idea BachelorInParadise,2022-11-16 17:38:05+00:00,Twitter for iPhone,0,1,1,0
35,1592934918329274369,"#USTVRatings📺 Nov. 15th @ABCNetwork 

#BachelorInParadise 🆕️ 0.5/2.24m (8pm)
#TheRookieFeds 🆕️ 0.2/1.48m (10pm)",USTVRatings Nov 15th BachelorInParadise 0 5 2 24m 8pm TheRookieFeds 0 2 1 48m 10pm,2022-11-16 17:37:34+00:00,Twitter for Android,0,0,0,0
36,1592934799802437632,I wonder if kate cares how bad she is looking. #bachelorinparadise,I wonder if kate cares how bad she is looking bachelorinparadise,2022-11-16 17:37:06+00:00,Twitter for iPhone,0,0,2,0
37,1592934610866180096,"If Kate doesn’t quit calling Logan “a boy”, you’ve been with him for how many weeks? So clearly you like boys. Either shut up about it or leave 🙄 #BachelorInParadise",If Kate doesn t quit calling Logan a boy you ve been with him for how many weeks So clearly you like boys Either shut up about it or leave BachelorInParadise,2022-11-16 17:36:21+00:00,Twitter for iPhone,0,0,7,0
38,1592934595854409728,#BachelorInParadise Brittany and Tyler are so tiny and so cute this is what they look like: https://t.co/rchgEqiJeK,BachelorInParadise Brittany and Tyler are so tiny and so cute this is what they look like,2022-11-16 17:36:17+00:00,Twitter for iPhone,0,0,1,0
39,1592934309367001088,Clayton caught a stray lol #BachelorInParadise,Clayton caught a stray lol BachelorInParadise,2022-11-16 17:35:09+00:00,Twitter Web App,0,0,0,0
40,1592934146162446336,@BachParadise I can’t blame Logan. I would’ve left both chicks to too insecure and to rough are from the edges for me.#BachelorInParadise https://t.co/VZU0H9muB7,I can t blame Logan I would ve left both chicks to too insecure and to rough are from the edges for me BachelorInParadise,2022-11-16 17:34:30+00:00,Twitter for iPhone,0,0,1,0
41,1592934074616008704,what is this conversation between Jessenia and Andrew? is it in code? #BachelorInParadise,what is this conversation between Jessenia and Andrew is it in code BachelorInParadise,2022-11-16 17:34:13+00:00,Twitter Web App,0,0,0,0
42,1592933884714692609,Kate is too old and established for Logan. She’s always going to talk to him like a child and lack respect for him because of it #BachelorInParadise,Kate is too old and established for Logan She s always going to talk to him like a child and lack respect for him because of it BachelorInParadise,2022-11-16 17:33:28+00:00,Twitter for iPhone,0,0,1,0
43,1592933807346561026,"@BachParadise @gabrielledoug @pilot__rachel  two insecure women, giving another insecure woman advice about dating is a recipe for disaster! #BachelorInParadise #bachelorinparadiseabc https://t.co/s2XgBZ3IZh",rachel two insecure women giving another insecure woman advice about dating is a recipe for disaster BachelorInParadise bachelorinparadiseabc,2022-11-16 17:33:09+00:00,Twitter for iPhone,0,0,0,0
44,1592933737393950720,"So gabby and Rachel came to the beach solely to shit on Logan? Gee, can’t imagine why their relationships didn’t work out 😳😳😳 #BachelorInParadise",So gabby and Rachel came to the beach solely to shit on Logan Gee can t imagine why their relationships didn t work out BachelorInParadise,2022-11-16 17:32:52+00:00,Twitter for iPhone,0,0,3,0
45,1592933369821921282,This has to be staged. It. Has. To. Be. Staged. #BachelorInParadise,This has to be staged It Has To Be Staged BachelorInParadise,2022-11-16 17:31:25+00:00,Twitter for iPhone,0,0,0,0
46,1592933221951762432,"I tried starting an argument with my husband. Is itch a low-form pain? He said yes. Argument ended. 
#BachelorInParadise",I tried starting an argument with my husband Is itch a low form pain He said yes Argument ended BachelorInParadise,2022-11-16 17:30:50+00:00,Twitter Web App,0,0,1,0
47,1592933139093270528,Britney’s body is 🔥 are those on Amazon? #BachelorInParadise,Britney s body is are those on Amazon BachelorInParadise,2022-11-16 17:30:30+00:00,Twitter for iPhone,0,0,2,0
48,1592933050337595392,Aaron and Genevieve have a toxic dynamic #BachelorInParadise #bachelorinparadiseabc,Aaron and Genevieve have a toxic dynamic BachelorInParadise bachelorinparadiseabc,2022-11-16 17:30:09+00:00,Twitter for iPhone,0,0,2,0
49,1592933037905698817,Nothing Kate wants from Logan can actually change while she’s on the beach… #BachelorInParadise,Nothing Kate wants from Logan can actually change while she s on the beach BachelorInParadise,2022-11-16 17:30:06+00:00,Twitter for iPhone,0,0,2,0
50,1592933016656977920,BYE BYE ENCY. omg girl. just let him leave. forreal. #BachelorInParadise,BYE BYE ENCY omg girl just let him leave forreal BachelorInParadise,2022-11-16 17:30:01+00:00,Twitter for iPhone,0,0,2,0
51,1592932981756551169,Ency begging Andrew to not leave her is so hard to watch.  He just told her his heart was somewhere else.   #BachelorInParadise https://t.co/slMQZJQFTc,Ency begging Andrew to not leave her is so hard to watch He just told her his heart was somewhere else BachelorInParadise,2022-11-16 17:29:52+00:00,Twitter for iPhone,0,0,0,0
52,1592932904782692352,Genevieve saying Aaron disrespected her over his opinion on pain vs itching is peak toddlerhood #BachelorInParadise,Genevieve saying Aaron disrespected her over his opinion on pain vs itching is peak toddlerhood BachelorInParadise,2022-11-16 17:29:34+00:00,Twitter for iPhone,0,0,2,0
53,1592932758313373697,andrew calling ency dude while dumping her is sending me  #BachelorInParadise,andrew calling ency dude while dumping her is sending me BachelorInParadise,2022-11-16 17:28:59+00:00,Twitter for iPhone,0,0,1,0
54,1592932616965349376,"Aaron, sir, you’re really upset over pain &amp; itching not being the same?? “Trust me, I know. look it up” DUDE WHAT IS WRONG WITH YOU #BachelorInParadise",Aaron sir you re really upset over pain amp itching not being the same Trust me I know look it up DUDE WHAT IS WRONG WITH YOU BachelorInParadise,2022-11-16 17:28:25+00:00,Twitter for iPhone,0,0,3,0
55,1592932376963055616,Aaron and Genevieve… omg I CANNOT #BachelorInParadise,Aaron and Genevieve omg I CANNOT BachelorInParadise,2022-11-16 17:27:28+00:00,Twitter for iPhone,0,0,0,0
56,1592931941623681025,ency is on some beyond next level toxic shit this is really really hard to watch #BachelorInParadise,ency is on some beyond next level toxic shit this is really really hard to watch BachelorInParadise,2022-11-16 17:25:44+00:00,Twitter for iPhone,0,0,5,0
57,1592931835075768320,"Jessenia handled herself n Andrew well, that other girl is a desperate walking 🚩
#BachelorInParadise 
#bachelorinparadiseabc https://t.co/sg4D5xEUsM",Jessenia handled herself n Andrew well that other girl is a desperate walking BachelorInParadise bachelorinparadiseabc,2022-11-16 17:25:19+00:00,Twitter for Android,0,0,2,0
58,1592931704070893569,So inviting Mara like Marinara to the beach and not having Meatball there was a complete opportunity missed. @BachParadise @AgreatMara #BachelorInParadise #bachelorinparadiseabc,So inviting Mara like Marinara to the beach and not having Meatball there was a complete opportunity missed BachelorInParadise bachelorinparadiseabc,2022-11-16 17:24:48+00:00,Twitter for iPhone,0,0,3,0
59,1592931597648818176,"LMAO! Genevieve asked the babysitter, Logan if itch and pain are the same. Logan then talks about it to the twins, the ones he's babysitting. Mom, the nurse, and Dad are at the bar just laughing about it with the bartender. #BachelorInParadise",LMAO Genevieve asked the babysitter Logan if itch and pain are the same Logan then talks about it to the twins the ones he s babysitting Mom the nurse and Dad are at the bar just laughing about it with the bartender BachelorInParadise,2022-11-16 17:24:22+00:00,Twitter Web App,0,0,0,0
60,1592931472956362755,Seeing Ency begging Andrew to stay is the most pathetic shit.. I can’t take it. Girl you’ve known him for 5 mins stfu and let him go. #BachelorInParadise,Seeing Ency begging Andrew to stay is the most pathetic shit I can t take it Girl you ve known him for 5 mins stfu and let him go BachelorInParadise,2022-11-16 17:23:53+00:00,Twitter for iPhone,0,0,4,0
61,1592931354731479041,"Offering Data Science Help 
 #state #ResignSeanChu #bachelorinparadise #NextLevel https://t.co/Pek591qVbl",Offering Data Science Help state ResignSeanChu bachelorinparadise NextLevel,2022-11-16 17:23:24+00:00,R & Python Expert,0,0,0,0
62,1592931244924604417,These mfs had a whole ass fight over pain and itching and if it was the same thing 😭😭😭😭😭😭 I am crying. They are so unhinged #BachelorInParadise,These mfs had a whole ass fight over pain and itching and if it was the same thing I am crying They are so unhinged BachelorInParadise,2022-11-16 17:22:58+00:00,Twitter for iPhone,0,1,0,0
63,1592931050736750592,#BachelorInParadise keeps bringing in former cast members out of desperation because this season is boring and bad and I am really quitting this time!,BachelorInParadise keeps bringing in former cast members out of desperation because this season is boring and bad and I am really quitting this time,2022-11-16 17:22:12+00:00,Twitter for iPhone,0,0,0,0
64,1592930910953148416,"Aaron bud, I need a statement on how you view itching vs pain now that you've Googled it 🤣 #BachelorInParadise",Aaron bud I need a statement on how you view itching vs pain now that you ve Googled it BachelorInParadise,2022-11-16 17:21:39+00:00,Twitter for Android,0,0,1,0
65,1592930847837261826,"If I never see rachel on the tv again, it’ll be too soon. #BachelorInParadise",If I never see rachel on the tv again it ll be too soon BachelorInParadise,2022-11-16 17:21:24+00:00,Twitter for iPhone,0,0,1,0
66,1592930677783408641,If Genevieve and Aaron just started laughing when they were talking when she had her bags packed that would’ve made this so much better. They both just want to “win” this silly arguement #BachelorInParadise,If Genevieve and Aaron just started laughing when they were talking when she had her bags packed that would ve made this so much better They both just want to win this silly arguement BachelorInParadise,2022-11-16 17:20:43+00:00,Twitter for iPhone,0,1,0,0
67,1592930394881818626,Aaron is such a gaslighter.  #BachelorInParadise,Aaron is such a gaslighter BachelorInParadise,2022-11-16 17:19:36+00:00,Twitter for iPhone,0,0,1,0
68,1592930375486955520,So basically since #eliza didn’t keep him on the beach he dont need her anymore #BachelorInParadise,So basically since eliza didn t keep him on the beach he dont need her anymore BachelorInParadise,2022-11-16 17:19:31+00:00,Twitter for iPhone,0,0,2,0
69,1592930289013387265,I hope this is the last season of #BachelorInParadise  it’s so cringe now,I hope this is the last season of BachelorInParadise it s so cringe now,2022-11-16 17:19:10+00:00,Twitter for iPhone,0,0,0,0
70,1592930106594709505,"Understandable, That said when Andrew requested to leave you should have let him. You put him in difficult situation as a man especially a dark skinned black man.
#BachelorInParadise #BIP https://t.co/gIscCJpCjd",Understandable That said when Andrew requested to leave you should have let him You put him in difficult situation as a man especially a dark skinned black man BachelorInParadise BIP,2022-11-16 17:18:27+00:00,Twitter Web App,1,0,5,0
71,1592930090715078657,I hope Jessenia comes back next season and leaves with a man. She got the short end of the stick twice now. #BachelorInParadise,I hope Jessenia comes back next season and leaves with a man She got the short end of the stick twice now BachelorInParadise,2022-11-16 17:18:23+00:00,Twitter for iPhone,0,0,1,0
72,1592930044741308416,I thought Logan was in his mid 30s… this man is really 26?  #BachelorInParadise #bachelorinparadiseabc,I thought Logan was in his mid 30s this man is really 26 BachelorInParadise bachelorinparadiseabc,2022-11-16 17:18:12+00:00,Twitter for iPhone,0,0,0,0
73,1592929811244404736,I hope enzy watching this back cringes and regrets her behavior #BIP #BachelorInParadise,I hope enzy watching this back cringes and regrets her behavior BIP BachelorInParadise,2022-11-16 17:17:16+00:00,Twitter for iPhone,0,0,0,0
74,1592929763823607808,"The biggest drama from this week was is an itch a pain! It was a very dry week so please see here for a quick recap. #BachelorInParadise 

https://t.co/1aKOGZNfRX",The biggest drama from this week was is an itch a pain It was a very dry week so please see here for a quick recap BachelorInParadise,2022-11-16 17:17:05+00:00,Twitter for iPhone,0,0,1,0
75,1592929680830918657,"Honestly Genevieve should just keep her bags packed, make her life easier 😂😂😂 #BachelorInParadise",Honestly Genevieve should just keep her bags packed make her life easier BachelorInParadise,2022-11-16 17:16:45+00:00,Twitter for iPhone,0,0,4,0
76,1592929571405410305,Ency has gone through the whole Bachelor in Paradise journey in a span of an hour #BachelorInParadise https://t.co/Oubu4ql0of,Ency has gone through the whole Bachelor in Paradise journey in a span of an hour BachelorInParadise,2022-11-16 17:16:19+00:00,Twitter for iPhone,0,0,7,0
77,1592929547653361665,"Ency is a weirdo. Know your place, girl. 🥴 #BachelorInParadise",Ency is a weirdo Know your place girl BachelorInParadise,2022-11-16 17:16:14+00:00,Twitter for iPhone,0,0,1,0
78,1592929546336374784,Not the Boom Guy complaining about listening to Genevieve and Aaron arguing 😂😂😂 #BachelorInParadise,Not the Boom Guy complaining about listening to Genevieve and Aaron arguing BachelorInParadise,2022-11-16 17:16:13+00:00,Twitter for iPhone,0,0,1,0
79,1592929197940699138,Ency has been begging this man for 629 minutes what the fuck lmfao you just met him #BachelorInParadise https://t.co/O3w6gdM1pD,Ency has been begging this man for 629 minutes what the fuck lmfao you just met him BachelorInParadise,2022-11-16 17:14:50+00:00,Twitter for iPhone,0,0,4,0
80,1592929178185519104,Andrew can't catch a break ALL season. SHEESH #BachelorInParadise,Andrew can t catch a break ALL season SHEESH BachelorInParadise,2022-11-16 17:14:45+00:00,Twitter for iPhone,0,0,0,0
81,1592928972072882177,"Tuesday TV Ratings 11/14/22: #FBIInternational and #FBIMostWanted Crumble, #LaBrea Ticks Up for Fall Finale, #TheVoice Leads, #TheResident and #BachelorInParadise Stable https://t.co/XLkRyQa27x",Tuesday TV Ratings 11 14 22 FBIInternational and FBIMostWanted Crumble LaBrea Ticks Up for Fall Finale TheVoice Leads TheResident and BachelorInParadise Stable,2022-11-16 17:13:56+00:00,Twitter Web App,1,0,1,0
82,1592928769291214849,The way Andrew and I (and probably everyone) made the same face when Ency said “floating magnet” #BachelorInParadise,The way Andrew and I and probably everyone made the same face when Ency said floating magnet BachelorInParadise,2022-11-16 17:13:08+00:00,Twitter for iPhone,1,0,4,0
83,1592928760403484673,Enzy you BEGGING is really cringy to watch #BIP #BachelorInParadise,Enzy you BEGGING is really cringy to watch BIP BachelorInParadise,2022-11-16 17:13:06+00:00,Twitter for iPhone,0,1,3,0
84,1592928670309416961,"dustin and i trying to figure out if this is andrew's hand or not 
#BachelorInParadise https://t.co/1HW4xM6HFg",dustin and i trying to figure out if this is andrew s hand or not BachelorInParadise,2022-11-16 17:12:44+00:00,Twitter for iPhone,0,0,0,0
85,1592928662537777157,"@thebachelwhore Ency was really trying to keep him there for one more night. Probably so she could sample the 'aggressively large oyster"" she mentioned Andrew having on their date #BachelorInParadise #bip #bachelorinparadiseabc",Ency was really trying to keep him there for one more night Probably so she could sample the aggressively large oyster she mentioned Andrew having on their date BachelorInParadise bip bachelorinparadiseabc,2022-11-16 17:12:42+00:00,Twitter Web App,0,0,1,0
86,1592928129135554562,"Ency on #BachelorInParadise 🤝 Gloria in Wedding Crashers

“please please please please please” https://t.co/3g0rnfB8uO",Ency on BachelorInParadise Gloria in Wedding Crashers please please please please please,2022-11-16 17:10:35+00:00,Twitter for iPhone,0,0,0,0
87,1592928036886048769,After this #BachelorInParadise season… how did the @BachelorABC producers NOT cast Rodney OR Andrew? Idk those are the love stories I want to see.,After this BachelorInParadise season how did the producers NOT cast Rodney OR Andrew Idk those are the love stories I want to see,2022-11-16 17:10:13+00:00,Twitter for iPhone,0,0,4,0
88,1592928005147750406,Ency making a fool of herself begging Andrew 😒 #BachelorInParadise https://t.co/a04LTXO0lu,Ency making a fool of herself begging Andrew BachelorInParadise,2022-11-16 17:10:06+00:00,Twitter for iPhone,0,0,1,0
89,1592928004040429568,Why is Rachel saying she “trusts Kate to make the right decision” like why does she even care? #BachelorInParadise,Why is Rachel saying she trusts Kate to make the right decision like why does she even care BachelorInParadise,2022-11-16 17:10:05+00:00,Twitter for iPhone,0,0,1,0
90,1592927859450195968,"The Boom Boom Room's Lament

My Kingdom of stars
The air con is on wine chilled
Where have the f*cks gone? 

#Haiku #BIP #BachelorInParadise #BachelorNation",The Boom Boom Room s Lament My Kingdom of stars The air con is on wine chilled Where have the f cks gone Haiku BIP BachelorInParadise BachelorNation,2022-11-16 17:09:31+00:00,Twitter Web App,0,0,0,0
91,1592927832950595584,Ency…girl he is literally breaking things off with her wdym “giving her validation” she made that situation way messier than it needed it to be #BachelorInParadise,Ency girl he is literally breaking things off with her wdym giving her validation she made that situation way messier than it needed it to be BachelorInParadise,2022-11-16 17:09:25+00:00,Twitter for iPhone,0,0,2,0
92,1592927624451743745,Genevieve is showing protest behaviours by threatening to leave. This is when you escalate and make threats as a way to get needs met #BachelorInParadise,Genevieve is showing protest behaviours by threatening to leave This is when you escalate and make threats as a way to get needs met BachelorInParadise,2022-11-16 17:08:35+00:00,Twitter for iPhone,0,0,1,0
93,1592927546576089090,I’m so tired of Kate gaslighting Logan!!!! #BachelorInParadise,I m so tired of Kate gaslighting Logan BachelorInParadise,2022-11-16 17:08:16+00:00,Twitter for iPhone,0,0,4,0
94,1592927073429258241,"The fact that the cast is shocked Genevieve is packing her bags and hoping Aaron went after her... 🙄 PACK THOSE BAGS, girl! This relationship is a disaster, and you were smart to run from it #BachelorInParadise #bachelorinparadiseabc https://t.co/G2BAG2hi7n",The fact that the cast is shocked Genevieve is packing her bags and hoping Aaron went after her PACK THOSE BAGS girl This relationship is a disaster and you were smart to run from it BachelorInParadise bachelorinparadiseabc,2022-11-16 17:06:24+00:00,Twitter for iPhone,0,0,6,0
95,1592926843321331714,All of us googling “is itching low level pain” #BachelorInParadise,All of us googling is itching low level pain BachelorInParadise,2022-11-16 17:05:29+00:00,Twitter for iPhone,0,0,2,0
96,1592926795652743168,Ency what the hell - stop begging this man you barely know to stay 🥴 not the vibe #BachelorInParadise #bachelorinparadiseabc #bachelornation,Ency what the hell stop begging this man you barely know to stay not the vibe BachelorInParadise bachelorinparadiseabc bachelornation,2022-11-16 17:05:17+00:00,Twitter for iPhone,0,0,2,0
97,1592926681148588033,TELL HER JESSENIA. TELL HER. #BachelorInParadise,TELL HER JESSENIA TELL HER BachelorInParadise,2022-11-16 17:04:50+00:00,Twitter for iPhone,0,0,0,0
98,1592926596838862855,"Wait, Becka proposed to Thomas!? 💀💀💀 #BachelorInParadise #bachelorinparadiseabc",Wait Becka proposed to Thomas BachelorInParadise bachelorinparadiseabc,2022-11-16 17:04:30+00:00,Twitter for iPhone,0,0,0,0
99,1592926519621738501,Ency is mad for what? I don’t get it #bachelorinparadise,Ency is mad for what I don t get it bachelorinparadise,2022-11-16 17:04:12+00:00,Twitter for iPhone,0,1,0,0
100,1592926383067758592,"“Itching is literally low-form pain.” - Aaron

https://t.co/RFDsFm6I7Q

#facts #BachelorInParadise",Itching is literally low form pain Aaron facts BachelorInParadise,2022-11-16 17:03:39+00:00,Twitter Web App,0,0,0,0
101,1592926364235362306,"Yes, Andrew, please end this madness now. It won’t get any better if you put a ring on it. 
#BachelorInParadise https://t.co/kcsOgwkVJ3",Yes Andrew please end this madness now It won t get any better if you put a ring on it BachelorInParadise,2022-11-16 17:03:35+00:00,Twitter Web App,0,0,0,0
