,id,text,clean_tweet,created_at,source,retweets,replies,likes,quote_count
35,1582428184402100224,"#bachelorinparadise My guess?  Michael wants to be the next ""Bachelor"".",bachelorinparadise My guess Michael wants to be the next Bachelor,2022-10-18 17:47:33+00:00,Twitter Web App,0,0,1,0
36,1582427984124084225,These gals wouldn’t survive a day on #loveislandusa #LoveIslandAU #LoveIslandAU #BachelorNation #bachelorinparadise #bachelorinparadiseabc,These gals wouldn t survive a day on loveislandusa LoveIslandAU LoveIslandAU BachelorNation bachelorinparadise bachelorinparadiseabc,2022-10-18 17:46:46+00:00,Twitter for iPhone,0,0,0,0
37,1582427927370571777,Hilarious when victoria asked what Johnny wants to do when they leave paradise and he says amusement park like she hadnt been scarred by a amusement park date the last time #BachelorInParadise https://t.co/iDe5TybWWX,Hilarious when victoria asked what Johnny wants to do when they leave paradise and he says amusement park like she hadnt been scarred by a amusement park date the last time BachelorInParadise,2022-10-18 17:46:32+00:00,Twitter for Android,0,0,0,0
38,1582427857740976128,Oh Mr “I’m not ready” Michael A changed his tune REAL quick when Danielle came down those stairs #BachelorInParadise https://t.co/spfCZkkr9n,Oh Mr I m not ready Michael A changed his tune REAL quick when Danielle came down those stairs BachelorInParadise,2022-10-18 17:46:16+00:00,Twitter for iPhone,0,0,2,0
39,1582427782659076096,Justin could’ve been the Bachelor #TheBachelor #BachelorInParadise,Justin could ve been the Bachelor TheBachelor BachelorInParadise,2022-10-18 17:45:58+00:00,Twitter for iPhone,0,0,3,0
40,1582427620217847808,"Shows Tonight:

#FBIInternational - CBS
#LaBrea - NBC
#Monarch - FOX
#BachelorInParadise - ABC 

Pink and Purple Gradient - Mini Skirt  https://t.co/5b20UUPecD.",Shows Tonight FBIInternational CBS LaBrea NBC Monarch FOX BachelorInParadise ABC Pink and Purple Gradient Mini Skirt,2022-10-18 17:45:19+00:00,Twitter Web App,0,0,0,0
41,1582427103072374784,"""I lit a fire with the love you left behind"" wow danielle that line caught me off guard #BachelorInParadise",I lit a fire with the love you left behind wow danielle that line caught me off guard BachelorInParadise,2022-10-18 17:43:16+00:00,Twitter for Android,0,0,0,0
42,1582426924449943553,Watching Andrew belittle Brittany’s feelings is a reminder that the goofy guy isn’t always the big-hearted guy #BachelorInParadise https://t.co/4Qk6NWz20G,Watching Andrew belittle Brittany s feelings is a reminder that the goofy guy isn t always the big hearted guy BachelorInParadise,2022-10-18 17:42:33+00:00,Twitter for iPhone,0,2,4,0
43,1582426899804229634,Zaddy Mike is canceled. #BachelorInParadise,Zaddy Mike is canceled BachelorInParadise,2022-10-18 17:42:27+00:00,Twitter for iPhone,0,0,1,0
44,1582426826491985921,"Jacob on Peters Italian cracked me UP! 😂 Can everyone we know please stop going to his restaurant?? Also, he said there’s no pretty girls on the beach 😂 #BachelorInParadise",Jacob on Peters Italian cracked me UP Can everyone we know please stop going to his restaurant Also he said there s no pretty girls on the beach BachelorInParadise,2022-10-18 17:42:10+00:00,Twitter for iPhone,0,1,1,0
45,1582426601891168258,"I don't see why they tryna make Peter leave, he leaving regardless 🤣 #BachelorInParadise",I don t see why they tryna make Peter leave he leaving regardless BachelorInParadise,2022-10-18 17:41:16+00:00,Twitter for Android,0,0,0,0
46,1582426587206557696,"Anytime you hear me say, ""This man must be protected at all costs"" and I'm referring to someone on #bachelorinparadise please slap me before I continue to look like a fool.",Anytime you hear me say This man must be protected at all costs and I m referring to someone on bachelorinparadise please slap me before I continue to look like a fool,2022-10-18 17:41:13+00:00,Twitter Web App,0,0,0,0
47,1582426519112073216,#BachelorInParadise this pizza dude really believed his own lie lol,BachelorInParadise this pizza dude really believed his own lie lol,2022-10-18 17:40:56+00:00,Twitter for iPhone,0,0,0,0
48,1582426364484780033,Turpin Chargers Damso Camavinga Fanta atomkraft Crimea JC+Jackson Blackout Ausstieg DraftKings Kompromiss #MCRLA5 Nueve Drew+Lock Tupac #BachelorInParadise Haller Nunez James+Corden https://t.co/VU2YJHVxhD,Turpin Chargers Damso Camavinga Fanta atomkraft Crimea JC Jackson Blackout Ausstieg DraftKings Kompromiss MCRLA5 Nueve Drew Lock Tupac BachelorInParadise Haller Nunez James Corden,2022-10-18 17:40:20+00:00,Twitter Web App,0,0,0,0
49,1582426255277768704,Where are Michael and Danielle for this whole paradise switcharoo?! #BachelorInParadise https://t.co/rH0flAaM2J,Where are Michael and Danielle for this whole paradise switcharoo BachelorInParadise,2022-10-18 17:39:53+00:00,Twitter for iPhone,0,0,3,0
50,1582426232368812032,"Casey had the right idea, wrong intentions 😂 #BachelorInParadise",Casey had the right idea wrong intentions BachelorInParadise,2022-10-18 17:39:48+00:00,Twitter for Android,0,0,0,0
51,1582426057377914885,I've just watched episode S08 | E05 of Bachelor in Paradise! #bachelorinparadise  https://t.co/aG0eLNOwFE #tvtime https://t.co/878Jp4tL7W,I ve just watched episode S08 E05 of Bachelor in Paradise bachelorinparadise tvtime,2022-10-18 17:39:06+00:00,"TV Time, TV show tracker",0,0,0,0
52,1582425882949713920,mukiele Bastia Haller Broncos Socrates Haller AFC+West Dracarys Kopa Gavi Hafermilch DraftKings Jeudy Blackout Ash+Williams Chargers Moore #BachelorInParadise Ash+Williams House+6 https://t.co/7o0nnze7KO,mukiele Bastia Haller Broncos Socrates Haller AFC West Dracarys Kopa Gavi Hafermilch DraftKings Jeudy Blackout Ash Williams Chargers Moore BachelorInParadise Ash Williams House 6,2022-10-18 17:38:25+00:00,Twitter Web App,0,0,0,0
53,1582425828435980288,#MCRLA5 #btsmilitary #NigeriaFloods Musiala Deschamps #DHDL Socrates AFC+West #BachelorInParadise Brennelemente #ADP2022 Gebrauch Nunez #Richtlinienkompetenz Amouranth McMullin Veretout DraftKings Drogba JC+Jackson https://t.co/B7iPl0Ajrc,MCRLA5 btsmilitary NigeriaFloods Musiala Deschamps DHDL Socrates AFC West BachelorInParadise Brennelemente ADP2022 Gebrauch Nunez Richtlinienkompetenz Amouranth McMullin Veretout DraftKings Drogba JC Jackson,2022-10-18 17:38:12+00:00,Twitter Web App,0,0,0,0
54,1582425812686737408,I need the women of #BachelorInParadise to unionize against these producers.,I need the women of BachelorInParadise to unionize against these producers,2022-10-18 17:38:08+00:00,Twitter for iPhone,1,1,20,0
55,1582425748606156801,Peter is a garbage person #BachelorInParadise,Peter is a garbage person BachelorInParadise,2022-10-18 17:37:53+00:00,Twitter for Android,0,0,0,0
56,1582425722563735554,The whole crew having my girl Brittany’s back. 🤌🏻✨✨✨✨✨ #BachelorInParadise  #bip https://t.co/kPbvyQzGqd,The whole crew having my girl Brittany s back BachelorInParadise bip,2022-10-18 17:37:46+00:00,Twitter for iPhone,0,0,1,0
57,1582425689890095104,"Casey, you said put him on blast..you knew it’d be wild. Peter, you scare me. Legit scare me.. Michael, ily but you disappointed me. You used Sierra as a stepping stone, you knew what you were doing. #BachelorInParadise",Casey you said put him on blast you knew it d be wild Peter you scare me Legit scare me Michael ily but you disappointed me You used Sierra as a stepping stone you knew what you were doing BachelorInParadise,2022-10-18 17:37:39+00:00,Twitter for iPhone,0,0,6,0
58,1582425483857494016,"#bachelorinparadise Did Michael actually say to Danielle, after the rose ceremony, ""OK, you've served your purpose"".",bachelorinparadise Did Michael actually say to Danielle after the rose ceremony OK you ve served your purpose,2022-10-18 17:36:50+00:00,Twitter Web App,1,0,2,0
59,1582425467864633344,"Jill yelling ""tomato tomato tomato"" at the shitty pizza guy im screaming #bachelorinparadise https://t.co/IZXTN8LajL",Jill yelling tomato tomato tomato at the shitty pizza guy im screaming bachelorinparadise,2022-10-18 17:36:46+00:00,Twitter Web App,0,0,3,0
60,1582425396456194048,Tempolimit #BachelorInParadise Le+Graet Courtois Kemp FRANK+IERO #MCRLA5 Vinicius+8eme Camavinga Mike+Williams Ash+Williams Zidane Deschamps Courtois Balthazar Rhaenys Valbuena Daily+Quordle+267 Ash+Williams Haller https://t.co/94R6PBB7KN,Tempolimit BachelorInParadise Le Graet Courtois Kemp FRANK IERO MCRLA5 Vinicius 8eme Camavinga Mike Williams Ash Williams Zidane Deschamps Courtois Balthazar Rhaenys Valbuena Daily Quordle 267 Ash Williams Haller,2022-10-18 17:36:29+00:00,Twitter Web App,0,0,0,0
61,1582425356518113280,Casey passing out was karma. Hope he ok tho #BachelorInParadise,Casey passing out was karma Hope he ok tho BachelorInParadise,2022-10-18 17:36:19+00:00,Twitter for Android,0,1,0,0
62,1582425246191087616,#Fortnitemares Connery Tupac Mike+Williams #BachelorInParadise Machtwort Ocon Zizou Musiala Socrates #FCBSCF #DENvsLAC #BachelorInParadise Good+Tuesday Ash+Williams McMullin Ocon Jeudy Gordon Courtois https://t.co/FCyfcUoKoc,Fortnitemares Connery Tupac Mike Williams BachelorInParadise Machtwort Ocon Zizou Musiala Socrates FCBSCF DENvsLAC BachelorInParadise Good Tuesday Ash Williams McMullin Ocon Jeudy Gordon Courtois,2022-10-18 17:35:53+00:00,Twitter Web App,0,0,0,0
63,1582425104146780161,I kind of love how drama averse Andrew is #BachelorInParadise,I kind of love how drama averse Andrew is BachelorInParadise,2022-10-18 17:35:19+00:00,Twitter for Android,0,0,0,0
64,1582424942620323840,I really wish Sierra would’ve stayed &amp; explored other options instead of self eliminating immediately☹️ #BachelorInParadise,I really wish Sierra would ve stayed amp explored other options instead of self eliminating immediately BachelorInParadise,2022-10-18 17:34:41+00:00,Twitter for iPhone,1,2,8,0
65,1582424839620415491,"I truly feel for michaels loss, but as someone whos also lost their partner I can see how hes comparing everything to Laura, and he will only set himself up for failure.

The producers want a happy ending for him but he needs therapy, and TIME.  #BachelorInParadise",I truly feel for michaels loss but as someone whos also lost their partner I can see how hes comparing everything to Laura and he will only set himself up for failure The producers want a happy ending for him but he needs therapy and TIME BachelorInParadise,2022-10-18 17:34:16+00:00,Twitter for Android,0,0,0,0
66,1582424837683023872,"New Technological Advancements in Surgery
https://t.co/s0KevZhmqH
#NewsAlert #DWCS #BachelorInParadise #Navratri",New Technological Advancements in Surgery NewsAlert DWCS BachelorInParadise Navratri,2022-10-18 17:34:15+00:00,webmedyApp,0,0,0,0
67,1582424675283390471,"If I had to spend 15 min with Geniveve and Shanae, I’d leave immediately too #BachelorInParadise",If I had to spend 15 min with Geniveve and Shanae I d leave immediately too BachelorInParadise,2022-10-18 17:33:37+00:00,Twitter for iPhone,0,0,1,0
68,1582424652076711936,"Bachelor in Paradise star Casey Woods reveals he still hasn't walked in four months after he fell on Monday night's episode
#BachelorInParadise 

https://t.co/oZNMuSz3hP",Bachelor in Paradise star Casey Woods reveals he still hasn t walked in four months after he fell on Monday night s episode BachelorInParadise,2022-10-18 17:33:31+00:00,Twitter Web App,0,0,0,0
69,1582424588117430273,The EMT workers getting their time wasted over the bs convo that Michael had with Kasey. #BachelorInParadise https://t.co/T8sWbwngsB,The EMT workers getting their time wasted over the bs convo that Michael had with Kasey BachelorInParadise,2022-10-18 17:33:16+00:00,Twitter for iPhone,0,0,0,0
70,1582423858778607616,Jill has to be the most annoying woman in the franchise #BachelorInParadise,Jill has to be the most annoying woman in the franchise BachelorInParadise,2022-10-18 17:30:22+00:00,Twitter for iPhone,0,0,0,0
71,1582423851559841792,Bro JILL CHILLLLLLL #BachelorInParadise,Bro JILL CHILLLLLLL BachelorInParadise,2022-10-18 17:30:20+00:00,Twitter for iPhone,0,0,1,0
72,1582423714989101056,AND THEN HE PASSES OUT!!?!? What?! #BachelorInParadise,AND THEN HE PASSES OUT What BachelorInParadise,2022-10-18 17:29:48+00:00,Twitter for iPhone,0,0,0,0
73,1582423626246414336,The women yelling at Peter is my favorite part of this season 100% #BachelorInParadise,The women yelling at Peter is my favorite part of this season 100 BachelorInParadise,2022-10-18 17:29:27+00:00,Twitter for iPhone,0,0,0,0
74,1582423552300445696,"Ok. I just keep thinking about Michael and Danielle situation. He needs major therapy. Trauma bonding isn't it. 
#BachelorInParadise",Ok I just keep thinking about Michael and Danielle situation He needs major therapy Trauma bonding isn t it BachelorInParadise,2022-10-18 17:29:09+00:00,Twitter for Android,0,0,1,0
75,1582423255805149184,victoria really said “I don’t think logan would flip flop” LMAOOOO #bachelorinparadise,victoria really said I don t think logan would flip flop LMAOOOO bachelorinparadise,2022-10-18 17:27:58+00:00,Twitter for iPhone,1,0,2,0
76,1582423224024850433,Seeing James want Shanae is just the strangest thing after watching Clayton’s season. I just want James to be happy🥹 Hope it works out and she doesn’t hurt him #bachelorinparadise,Seeing James want Shanae is just the strangest thing after watching Clayton s season I just want James to be happy Hope it works out and she doesn t hurt him bachelorinparadise,2022-10-18 17:27:51+00:00,Twitter for iPhone,0,0,0,0
77,1582423218786213893,"I am a Jill stan. “Of course when men ask him to leave, he just does it” I HAD THE SAME THOUGHT #BachelorInParadise",I am a Jill stan Of course when men ask him to leave he just does it I HAD THE SAME THOUGHT BachelorInParadise,2022-10-18 17:27:50+00:00,Twitter for iPhone,0,0,2,0
78,1582422992810041344,the tin man has feelings #BachelorInParadise https://t.co/oZUggYgfc6,the tin man has feelings BachelorInParadise,2022-10-18 17:26:56+00:00,Twitter for iPhone,0,0,0,0
79,1582422922999652353,"@coll450 Yeah, I don't buy them either. Maybe he just loves hard but that 24/7 praise gets old real quick. Poke fun at her (tastefully) every once in a while, geez lol #BachelorInParadise",Yeah I don t buy them either Maybe he just loves hard but that 24 7 praise gets old real quick Poke fun at her tastefully every once in a while geez lol BachelorInParadise,2022-10-18 17:26:39+00:00,Twitter for Android,0,0,0,0
80,1582422903043526656,Peter acting like Brittany was in the wrong is on point for him lmao #BachelorInParadise,Peter acting like Brittany was in the wrong is on point for him lmao BachelorInParadise,2022-10-18 17:26:34+00:00,Twitter for iPhone,0,0,0,0
81,1582422704153427968,I wish Peter never would’ve came to paradise #BachelorInParadise,I wish Peter never would ve came to paradise BachelorInParadise,2022-10-18 17:25:47+00:00,Twitter for iPhone,0,0,3,0
82,1582422684628983809,"Bachelor in Paradise star Aaron Clancy had to part ways with best friend, James Bonsall, but Aaron’s not saying goodbye
#BachelorInParadise 

https://t.co/Ea0jSh3jii",Bachelor in Paradise star Aaron Clancy had to part ways with best friend James Bonsall but Aaron s not saying goodbye BachelorInParadise,2022-10-18 17:25:42+00:00,Twitter Web App,0,0,0,0
83,1582422651892797442,Nope.  I'm fast forwarding through everything with Michael.  I'm not just bout to watch him crack on with somebody else after how he did Sierra. #BachelorInParadise https://t.co/DwgV1Igvdn,Nope I m fast forwarding through everything with Michael I m not just bout to watch him crack on with somebody else after how he did Sierra BachelorInParadise,2022-10-18 17:25:34+00:00,Twitter Web App,0,0,1,0
84,1582422617159786496,NO THEY DID NOT BRING OUT THOSE MEN!!!!!!!!!!! OMFG!!!!! Tonight’s episode is going to be so good!!! The men think they got off free! They going to be looking SO DAMN DUMB!!!! #BachelorInParadise,NO THEY DID NOT BRING OUT THOSE MEN OMFG Tonight s episode is going to be so good The men think they got off free They going to be looking SO DAMN DUMB BachelorInParadise,2022-10-18 17:25:26+00:00,Twitter for iPhone,0,0,2,0
85,1582422477934067714,"#USTVRatings📺 Oct. 17th @ABCNetwork 

#BachelorInParadise 🆕️ 0.6/2.5m (8pm)
#TheGoodDoctor 🆕️ 0.4/3.28m (10pm)",USTVRatings Oct 17th BachelorInParadise 0 6 2 5m 8pm TheGoodDoctor 0 4 3 28m 10pm,2022-10-18 17:24:53+00:00,Twitter for Android,0,0,0,0
86,1582422292197707777,"Prob unpopular opinion, I don’t really care for Jessenia #BachelorInParadise",Prob unpopular opinion I don t really care for Jessenia BachelorInParadise,2022-10-18 17:24:09+00:00,Twitter for iPhone,0,0,3,0
87,1582421988085100544,Victoria holding it down for everyone! Lmaooo I want to have her composure in life! #BachelorInParadise,Victoria holding it down for everyone Lmaooo I want to have her composure in life BachelorInParadise,2022-10-18 17:22:56+00:00,Twitter for iPhone,0,0,0,0
88,1582421597520265216,I guess Johnny doesn’t know that Victoria F has already been on an amusement park date #BachelorInParadise,I guess Johnny doesn t know that Victoria F has already been on an amusement park date BachelorInParadise,2022-10-18 17:21:23+00:00,Twitter for iPhone,0,0,0,0
89,1582421549855830017,"Honestly I’ve been Jill. I haven’t used the same mannerisms, but I’ve come for men who have harmed my friends. #BachelorInParadise",Honestly I ve been Jill I haven t used the same mannerisms but I ve come for men who have harmed my friends BachelorInParadise,2022-10-18 17:21:12+00:00,Twitter for iPhone,0,0,1,0
90,1582421511746383878,"Sad to see Justin and James go home 😪

#BachelorInParadise",Sad to see Justin and James go home BachelorInParadise,2022-10-18 17:21:03+00:00,Twitter for Android,0,0,3,0
91,1582421454884204545,Had the best time celebrating my cousin's wedding in Mexico while simultaneously pretending I was on #BachelorInParadise 😂🤣 https://t.co/fdLlkth1HN,Had the best time celebrating my cousin s wedding in Mexico while simultaneously pretending I was on BachelorInParadise,2022-10-18 17:20:49+00:00,Twitter for Android,0,0,0,0
92,1582421231529525249,I've just watched episode S08 | E06 of Bachelor in Paradise! #bachelorinparadise  https://t.co/T9SlQyPFf8 #tvtime https://t.co/YW7ZCBj8xr,I ve just watched episode S08 E06 of Bachelor in Paradise bachelorinparadise tvtime,2022-10-18 17:19:56+00:00,"TV Time, TV show tracker",0,0,0,0
93,1582421217998700544,"And yes, we do have all three types on this season.
#BachelorInParadise",And yes we do have all three types on this season BachelorInParadise,2022-10-18 17:19:52+00:00,Twitter Web App,0,0,0,0
94,1582421065955160064,Ok logans a bold choice but i support it. Im happy the bros will be split up #BachelorInParadise,Ok logans a bold choice but i support it Im happy the bros will be split up BachelorInParadise,2022-10-18 17:19:16+00:00,Twitter for Android,0,0,0,0
95,1582420962016120832,"Last night's episode of #BachelorInParadise was messed up... just goes to show you they are not trying to help find love, only want the drama!!! Thought finding love was the point #BachelorNation !!??",Last night s episode of BachelorInParadise was messed up just goes to show you they are not trying to help find love only want the drama Thought finding love was the point BachelorNation,2022-10-18 17:18:51+00:00,Twitter for Android,0,0,1,0
